Room,DistToPlayer,LineOfSight,DistToWall,TimeInAction,SameRoom,DistToPatrol,AngleToPlayer,PlayerSpeed,Action
1,86.10,1,18.83,3.05,1,210.76,-21.02,0.00,DANCE
1,76.16,1,8.93,3.08,1,201.22,-20.20,0.00,DANCE
1,66.20,1,1.82,3.11,1,191.59,-19.56,0.00,DANCE
1,56.20,1,11.21,3.13,1,181.87,-19.17,0.00,DANCE
1,46.20,1,8.74,3.16,1,172.07,-19.21,0.00,DANCE
1,36.22,1,12.27,3.18,1,162.21,-20.04,0.00,DANCE
1,36.22,1,12.27,3.21,1,162.21,-20.04,0.00,DANCE
2,404.48,0,14.14,0.00,0,200.00,-171.47,4154.28,PATROL
2,403.39,0,15.29,0.02,0,198.98,-171.54,1.87,PATROL
2,402.24,0,16.42,0.05,0,197.87,-171.59,2.85,PATROL
2,400.99,0,17.65,0.07,0,196.69,-171.65,3.69,PATROL
2,399.91,0,18.73,0.10,0,195.66,-171.71,4.52,PATROL
2,398.81,0,19.83,0.12,0,194.62,-171.77,5.36,PATROL
2,397.67,0,20.96,0.14,0,193.54,-171.84,6.27,PATROL
2,396.41,0,22.22,0.19,0,192.36,-171.94,7.81,PATROL
2,394.21,0,24.43,0.23,0,190.29,-172.08,9.10,PATROL
2,392.27,0,26.38,0.26,0,188.47,-172.20,10.01,PATROL
2,390.86,0,27.80,0.29,0,187.16,-172.30,10.82,PATROL
2,389.55,0,29.13,0.31,0,185.93,-172.40,11.60,PATROL
2,388.26,0,30.43,0.34,0,184.73,-172.49,12.32,PATROL
2,387.04,0,31.66,0.36,0,183.60,-172.59,13.03,PATROL
2,385.80,0,32.90,0.39,0,182.46,-172.69,13.64,PATROL
2,384.70,0,34.02,0.41,0,181.44,-172.78,14.27,PATROL
2,383.54,0,35.18,0.43,0,180.37,-172.88,14.85,PATROL
2,382.45,0,36.27,0.46,0,179.37,-172.98,15.52,PATROL
2,381.11,0,37.48,0.48,0,178.07,-173.04,16.12,PATROL
2,379.87,0,38.59,0.50,0,176.87,-173.10,16.66,PATROL
2,378.74,0,39.62,0.53,0,175.78,-173.16,17.20,PATROL
2,377.58,0,40.67,0.55,0,174.65,-173.22,17.71,PATROL
2,376.44,0,41.70,0.57,0,173.56,-173.28,18.21,PATROL
2,375.30,0,42.74,0.60,0,172.46,-173.35,18.75,PATROL
2,374.05,0,43.88,0.62,0,171.26,-173.41,19.23,PATROL
2,372.92,0,44.92,0.64,0,170.17,-173.48,19.70,PATROL
2,371.75,0,45.98,0.67,0,169.06,-173.57,20.27,PATROL
2,370.34,0,47.28,0.70,0,167.70,-173.66,20.87,PATROL
2,368.81,0,48.70,0.72,0,166.22,-173.74,21.31,PATROL
2,367.57,0,49.83,0.75,0,165.05,-173.83,21.66,PATROL
2,366.29,0,50.99,0.77,0,163.84,-173.91,22.05,PATROL
2,365.00,0,52.15,0.80,0,162.64,-174.01,22.50,PATROL
2,363.55,0,53.47,0.82,0,161.28,-174.09,22.83,PATROL
2,362.24,0,49.70,0.85,0,160.09,-174.19,23.08,PATROL
2,360.77,0,48.36,0.88,0,158.75,-174.29,23.39,PATROL
2,359.35,0,47.05,0.90,0,157.45,-174.38,23.76,PATROL
2,358.05,0,45.87,0.92,0,156.28,-174.47,24.15,PATROL
2,356.70,0,44.65,0.95,0,155.07,-174.57,24.55,PATROL
2,355.32,0,43.41,0.98,0,153.83,-174.67,24.95,PATROL
2,353.88,0,42.09,1.00,0,152.52,-174.77,25.30,PATROL
2,352.58,0,40.91,1.03,0,151.34,-174.87,25.59,PATROL
2,351.23,0,39.69,1.06,0,150.13,-175.00,25.75,PATROL
2,349.57,0,38.11,1.08,0,148.56,-175.11,25.67,PATROL
2,348.21,0,36.81,1.12,0,147.25,-175.25,25.38,PATROL
2,346.57,0,35.20,1.14,0,145.65,-175.36,25.30,PATROL
2,345.29,0,33.90,1.18,0,144.35,-175.50,25.20,PATROL
2,343.63,0,32.22,1.20,0,142.67,-175.61,25.32,PATROL
2,342.34,0,30.90,1.23,0,141.35,-175.71,25.44,PATROL
2,341.22,0,29.72,1.25,0,140.17,-175.81,25.33,PATROL
2,341.37,0,29.68,1.28,0,140.13,-175.84,25.27,PATROL
2,341.54,0,29.64,1.30,0,140.08,-175.84,24.96,PATROL
2,341.71,0,29.61,1.33,0,140.04,-175.85,24.29,PATROL
2,341.92,0,29.59,1.35,0,140.01,-175.86,23.94,PATROL
2,342.16,0,29.58,1.38,0,139.97,-175.88,23.65,PATROL
2,342.39,0,29.58,1.40,0,139.93,-175.86,23.22,PATROL
2,342.63,0,29.59,1.42,0,139.90,-175.86,22.59,PATROL
2,342.89,0,29.61,1.45,0,139.87,-175.86,21.56,PATROL
2,343.16,0,29.64,1.47,0,139.84,-175.85,20.83,PATROL
2,343.48,0,29.67,1.50,0,139.82,-175.84,19.76,PATROL
2,343.76,0,29.72,1.52,0,139.79,-175.80,18.43,PATROL
2,344.03,0,29.78,1.55,0,139.77,-175.78,17.27,PATROL
2,344.31,0,29.84,1.57,0,139.74,-175.74,16.28,PATROL
2,344.62,0,29.92,1.60,0,139.73,-175.71,15.22,PATROL
2,344.91,0,30.01,1.62,0,139.71,-175.66,14.30,PATROL
2,345.17,0,30.10,1.65,0,139.69,-175.61,13.37,PATROL
2,345.46,0,30.19,1.67,0,139.68,-175.56,12.82,PATROL
2,345.82,0,30.31,1.70,0,139.67,-175.51,12.31,PATROL
2,346.13,0,30.45,1.73,0,139.66,-175.43,12.15,PATROL
2,346.43,0,30.58,1.75,0,139.65,-175.36,11.92,PATROL
2,346.74,0,30.71,1.77,0,139.65,-175.29,11.34,PATROL
2,347.06,0,30.86,1.80,0,139.65,-175.22,11.17,PATROL
2,347.35,0,31.01,1.82,0,139.65,-175.14,10.99,PATROL
2,347.64,0,31.15,1.85,0,139.65,-175.07,10.55,PATROL
2,348.00,0,31.31,1.87,0,139.65,-174.99,10.57,PATROL
2,347.59,0,30.81,1.90,0,138.91,-174.88,10.77,PATROL
2,347.26,0,30.40,1.92,0,138.27,-174.77,11.17,PATROL
2,346.99,0,30.04,1.95,0,137.68,-174.67,11.53,PATROL
2,346.70,0,29.68,1.97,0,137.08,-174.57,11.84,PATROL
2,346.44,0,29.36,2.00,0,136.52,-174.47,12.08,PATROL
2,346.18,0,29.05,2.02,0,135.95,-174.36,12.31,PATROL
2,345.96,0,28.75,2.05,0,135.37,-174.25,12.86,PATROL
2,345.61,0,28.42,2.07,0,134.71,-174.12,13.30,PATROL
2,345.40,0,28.16,2.10,0,134.15,-174.00,13.80,PATROL
2,345.19,0,27.88,2.13,0,133.50,-173.86,14.52,PATROL
2,344.84,0,27.57,2.16,0,132.73,-173.70,15.28,PATROL
2,344.57,0,27.31,2.19,0,132.01,-173.54,16.02,PATROL
2,344.29,0,27.08,2.22,0,131.30,-173.39,16.63,PATROL
2,344.08,0,26.89,2.25,0,130.65,-173.25,17.28,PATROL
2,343.83,0,26.73,2.27,0,129.99,-173.11,17.84,PATROL
2,343.72,0,26.61,2.30,0,129.42,-172.97,18.44,PATROL
2,343.52,0,26.49,2.32,0,128.77,-172.82,18.90,PATROL
2,343.29,0,26.41,2.35,0,128.14,-172.68,19.15,PATROL
2,343.15,0,26.35,2.37,0,127.61,-172.55,19.52,PATROL
2,343.04,0,26.31,2.40,0,127.07,-172.41,19.95,PATROL
2,342.98,0,26.29,2.43,0,126.47,-172.25,20.49,PATROL
2,342.72,0,26.30,2.46,0,125.74,-172.07,20.84,PATROL
2,342.46,0,26.33,2.48,0,125.09,-171.91,21.08,PATROL
2,342.32,0,26.37,2.50,0,124.58,-171.77,21.09,PATROL
2,342.17,0,26.43,2.53,0,124.04,-171.63,21.31,PATROL
2,341.96,0,26.51,2.55,0,123.49,-171.48,21.59,PATROL
2,341.80,0,26.60,2.57,0,123.00,-171.34,21.73,PATROL
2,341.65,0,26.70,2.60,0,122.50,-171.20,21.94,PATROL
2,341.49,0,26.83,2.62,0,121.99,-171.04,21.96,PATROL
2,341.25,0,26.98,2.65,0,121.43,-170.89,21.85,PATROL
2,341.02,0,27.13,2.67,0,120.92,-170.73,21.79,PATROL
2,340.32,0,27.10,2.69,0,119.89,-170.56,21.90,PATROL
2,339.44,0,27.13,2.72,0,118.71,-170.37,21.71,PATROL
2,338.54,0,27.22,2.75,0,117.51,-170.17,21.84,PATROL
2,337.53,0,27.38,2.78,0,116.23,-169.96,21.73,PATROL
2,336.55,0,27.59,2.80,0,115.02,-169.77,21.58,PATROL
2,335.62,0,27.84,2.82,0,113.92,-169.59,21.31,PATROL
2,334.76,0,28.12,2.85,0,112.89,-169.41,20.68,PATROL
2,333.83,0,28.45,2.87,0,111.83,-169.24,20.42,PATROL
2,332.96,0,28.80,2.90,0,110.82,-169.06,20.35,PATROL
2,331.91,0,29.26,2.92,0,109.67,-168.86,20.51,PATROL
2,330.90,0,29.73,2.94,0,108.57,-168.68,20.80,PATROL
2,329.97,0,30.20,2.97,0,107.56,-168.50,21.04,PATROL
2,329.03,0,30.25,2.99,0,106.55,-168.32,21.41,PATROL
2,328.01,0,30.21,3.02,0,105.46,-168.32,21.83,PATROL
2,327.04,0,30.80,3.04,0,104.42,-168.13,22.25,PATROL
2,326.11,0,31.00,3.06,0,103.42,-167.94,22.65,PATROL
2,325.04,0,30.99,3.09,0,102.29,-167.93,23.05,PATROL
1,324.10,0,31.66,3.11,1,101.28,-167.74,23.39,PATROL
1,323.16,0,32.21,3.13,1,100.25,-167.57,23.66,PATROL
1,322.13,0,32.18,3.15,1,99.12,-167.52,23.90,PATROL
1,321.21,0,32.82,3.18,1,98.09,-167.34,24.20,PATROL
1,320.24,0,33.53,3.20,1,96.99,-167.16,24.55,PATROL
1,319.33,0,33.95,3.23,1,95.95,-166.98,22.97,PATROL
1,318.23,0,34.30,3.25,1,94.72,-166.93,21.37,PATROL
1,317.14,0,35.18,3.28,1,93.50,-166.74,19.77,PATROL
1,316.05,0,35.94,3.30,1,92.30,-166.57,18.28,PATROL
1,314.93,0,36.25,3.33,1,91.09,-166.55,16.87,PATROL
1,313.92,0,37.12,3.35,1,89.97,-166.38,15.31,PATROL
1,312.74,0,38.13,3.38,1,88.71,-166.23,14.05,PATROL
1,311.76,0,38.72,3.40,1,87.66,-166.08,12.68,PATROL
1,310.58,0,39.29,3.43,1,86.43,-166.08,11.31,PATROL
1,309.42,0,40.32,3.45,1,85.22,-165.94,10.11,PATROL
1,308.37,0,41.20,3.48,1,84.14,-165.81,8.99,PATROL
1,307.26,0,41.60,3.50,1,83.01,-165.82,7.88,PATROL
1,306.19,0,42.57,3.52,1,81.94,-165.70,7.16,PATROL
1,304.94,0,43.22,3.55,1,80.71,-165.67,6.53,PATROL
1,303.62,0,43.93,3.57,1,79.43,-165.64,6.10,PATROL
1,302.41,0,44.59,3.59,1,78.27,-165.62,5.81,PATROL
1,301.19,0,45.25,3.62,1,77.14,-165.60,5.66,PATROL
1,299.79,0,46.04,3.64,1,75.83,-165.58,5.68,PATROL
1,298.60,0,46.72,3.67,1,74.74,-165.57,5.84,PATROL
1,297.28,0,47.48,3.69,1,73.54,-165.55,6.10,PATROL
1,296.04,0,48.19,3.71,1,72.45,-165.54,6.49,PATROL
1,294.66,0,48.99,3.74,1,71.23,-165.53,6.97,PATROL
1,293.18,0,49.81,3.77,1,70.02,-165.53,7.78,PATROL
1,291.15,0,51.07,3.80,1,68.21,-165.52,8.27,PATROL
1,289.65,0,51.96,3.83,1,66.94,-165.52,8.80,PATROL
1,288.08,0,52.92,3.85,1,65.61,-165.52,9.31,PATROL
1,286.60,0,53.83,3.88,1,64.37,-165.53,9.81,PATROL
1,285.10,0,54.75,3.90,1,63.13,-165.53,10.33,PATROL
1,283.59,0,55.70,3.92,1,61.86,-165.54,10.79,PATROL
1,282.21,0,1000.00,3.95,1,60.73,-165.55,11.24,PATROL
1,280.85,0,1000.00,3.97,1,59.62,-165.56,11.69,PATROL
1,279.46,0,1000.00,3.99,1,58.50,-165.57,12.14,PATROL
1,278.04,0,1000.00,4.01,1,57.36,-165.59,12.58,PATROL
1,276.60,0,1000.00,4.04,1,56.23,-165.60,13.05,PATROL
1,275.07,0,1000.00,4.06,1,55.00,-165.62,13.50,PATROL
1,273.60,0,1000.00,4.08,1,53.83,-165.64,13.92,PATROL
1,272.14,0,1000.00,4.11,1,52.70,-165.66,14.36,PATROL
1,270.55,0,1000.00,4.13,1,51.49,-165.69,14.84,PATROL
1,268.86,0,1000.00,4.16,1,50.14,-165.72,15.25,PATROL
1,267.38,0,1000.00,4.18,1,48.98,-165.74,15.63,PATROL
1,265.93,0,1000.00,4.20,1,47.86,-165.77,16.00,PATROL
1,264.47,0,1000.00,4.23,1,46.76,-165.80,16.39,PATROL
1,262.91,0,1000.00,4.25,1,45.57,-165.84,16.77,PATROL
1,261.18,0,1000.00,4.28,1,44.36,-165.88,17.28,PATROL
1,259.16,0,1000.00,4.31,1,42.76,-165.93,17.67,PATROL
1,257.45,0,1000.00,4.33,1,41.45,-165.97,18.02,PATROL
1,255.88,0,1000.00,4.36,1,40.25,-166.00,18.35,PATROL
1,254.36,0,1000.00,4.38,1,39.12,-166.05,18.67,PATROL
1,252.81,0,1000.00,4.40,1,37.97,-166.09,19.00,PATROL
1,251.19,0,1000.00,4.43,1,36.80,-166.14,19.34,PATROL
1,249.48,0,1000.00,4.45,1,35.51,-166.19,19.66,PATROL
1,247.86,0,1000.00,4.47,1,34.30,-166.24,19.95,PATROL
1,246.26,0,1000.00,4.50,1,33.14,-166.29,20.25,PATROL
1,244.57,0,1000.00,4.53,1,31.93,-166.35,20.57,PATROL
1,242.81,0,1000.00,4.55,1,30.61,-166.41,20.85,PATROL
1,241.10,0,1000.00,4.58,1,29.40,-166.47,21.16,PATROL
1,239.30,0,1000.00,4.60,1,28.06,-166.53,21.43,PATROL
1,237.63,0,1000.00,4.63,1,26.84,-166.60,21.69,PATROL
1,235.97,0,1000.00,4.65,1,25.62,-166.66,21.93,PATROL
1,234.36,0,1000.00,4.67,1,24.45,-166.72,22.13,PATROL
1,232.78,0,1000.00,4.69,1,23.32,-166.78,22.33,PATROL
1,231.15,0,1000.00,4.72,1,22.16,-166.85,22.51,PATROL
1,229.49,0,1000.00,4.74,1,20.95,-166.92,22.67,PATROL
1,227.78,0,1000.00,4.77,1,19.79,-167.01,22.84,PATROL
1,225.71,0,1000.00,4.80,1,18.34,-167.11,22.99,PATROL
1,223.54,0,1000.00,4.83,1,16.78,-167.20,23.10,PATROL
1,221.43,0,1000.00,4.86,1,15.22,-167.30,23.17,PATROL
1,219.45,0,1000.00,4.89,1,13.80,-167.39,23.59,PATROL
1,217.44,0,1000.00,4.92,1,12.38,-167.48,23.99,PATROL
1,215.47,0,1000.00,4.95,1,10.97,-167.57,24.37,PATROL
1,213.53,0,1000.00,4.97,1,9.63,-167.66,24.75,PATROL
1,211.61,0,1000.00,5.00,1,8.23,-167.74,25.07,PATROL
1,209.91,0,1000.00,5.02,1,7.05,-167.81,25.37,PATROL
1,208.25,0,1000.00,5.04,1,5.91,-167.89,25.67,PATROL
1,206.55,0,1000.00,5.07,1,4.76,-167.97,25.97,PATROL
1,204.79,0,1000.00,5.09,1,3.57,-168.05,26.27,PATROL
1,203.03,0,1000.00,5.11,1,2.36,-168.13,26.53,PATROL
1,201.34,0,1000.00,5.14,1,1.23,-168.20,26.76,PATROL
1,199.66,0,1000.00,5.16,1,0.35,-168.28,26.97,PATROL
1,197.96,0,1000.00,5.18,1,1.14,-168.36,27.16,PATROL
1,196.26,0,1000.00,5.20,1,2.23,-168.43,27.33,PATROL
1,194.50,0,1000.00,5.23,1,3.38,-168.52,27.49,PATROL
1,192.70,0,1000.00,5.25,1,4.60,-168.59,27.62,PATROL
1,190.98,0,1000.00,5.27,1,5.74,-168.67,27.72,PATROL
1,189.15,0,1000.00,5.30,1,6.86,-168.76,27.82,PATROL
1,187.01,0,1000.00,5.33,1,8.26,-168.86,27.90,PATROL
1,184.95,0,1000.00,5.36,1,9.70,-168.94,27.94,PATROL
1,183.13,0,1000.00,5.38,1,10.90,-169.02,27.95,PATROL
1,181.33,0,1000.00,5.40,1,12.10,-169.09,27.95,PATROL
1,179.54,0,1000.00,5.43,1,13.26,-169.17,27.93,PATROL
1,177.73,0,1000.00,5.45,1,14.46,-169.25,28.21,PATROL
1,175.95,0,1000.00,5.47,1,15.64,-169.33,28.48,PATROL
1,174.21,0,1000.00,5.50,1,16.78,-169.41,28.74,PATROL
1,172.48,0,1000.00,5.52,1,17.90,-169.50,29.00,PATROL
1,170.72,0,1000.00,5.54,1,19.04,-169.58,29.24,PATROL
1,168.98,0,1000.00,5.56,1,20.17,-169.67,29.49,PATROL
1,167.15,0,1000.00,5.59,1,21.31,-169.76,29.75,PATROL
1,165.28,0,1000.00,5.61,1,22.55,-169.86,29.98,PATROL
1,163.48,0,1000.00,5.63,1,23.70,-169.95,30.22,PATROL
1,161.69,0,1000.00,5.66,1,24.87,-170.05,30.44,PATROL
1,159.91,0,1000.00,5.68,1,25.98,-170.15,30.66,PATROL
1,158.03,0,1000.00,5.71,1,27.17,-170.25,30.89,PATROL
1,156.16,0,1000.00,5.73,1,28.38,-170.36,31.10,PATROL
1,154.01,0,1000.00,5.76,1,29.53,-170.52,31.41,PATROL
1,151.37,0,1000.00,5.79,1,31.25,-170.67,31.68,PATROL
1,148.96,1,1000.00,0.00,1,32.85,-170.81,31.91,CHASE
1,146.75,1,1000.00,0.03,1,34.23,-170.95,32.14,CHASE
1,144.63,1,1000.00,0.05,1,35.64,-171.08,32.33,CHASE
1,142.69,1,1000.00,0.08,1,36.85,-171.21,32.52,CHASE
1,140.63,1,1000.00,0.10,1,38.08,-171.36,32.72,CHASE
1,138.56,1,1000.00,0.13,1,39.46,-171.49,32.89,CHASE
1,136.69,1,1000.00,0.15,1,40.63,-171.62,33.06,CHASE
1,134.81,1,1000.00,0.18,1,41.79,-171.77,33.22,CHASE
1,132.89,1,1000.00,0.20,1,42.99,-171.91,33.37,CHASE
1,130.97,1,1000.00,0.22,1,44.17,-172.06,33.49,CHASE
1,129.03,1,1000.00,0.25,1,45.38,-172.21,33.58,CHASE
1,127.01,1,1000.00,0.27,1,46.59,-172.39,33.65,CHASE
1,124.95,1,1000.00,0.30,1,47.91,-172.55,33.68,CHASE
1,123.01,1,1000.00,0.32,1,49.13,-172.71,33.69,CHASE
1,121.09,1,1000.00,0.35,1,50.32,-172.88,33.81,CHASE
1,119.17,1,1000.00,0.37,1,51.52,-173.04,33.93,CHASE
1,117.25,1,1000.00,0.39,1,52.69,-173.21,34.05,CHASE
1,115.25,1,1000.00,0.42,1,53.91,-173.39,34.17,CHASE
1,113.20,1,1000.00,0.44,1,55.16,-173.58,34.29,CHASE
1,111.19,1,1000.00,0.47,1,56.44,-173.75,34.39,CHASE
1,109.11,1,1000.00,0.50,1,57.59,-173.96,34.52,CHASE
1,106.83,1,1000.00,0.52,1,59.06,-174.16,34.63,CHASE
1,104.64,1,1000.00,0.55,1,60.34,-174.37,34.76,CHASE
1,102.18,1,1000.00,0.58,1,61.76,-174.63,34.89,CHASE
1,99.67,1,1000.00,0.61,1,63.39,-174.84,35.00,CHASE
1,97.41,1,1000.00,0.64,1,64.75,-175.07,35.11,CHASE
1,95.04,1,1000.00,0.67,1,66.14,-175.32,35.23,CHASE
1,92.49,1,1000.00,0.70,1,67.65,-175.58,35.34,CHASE
1,90.03,1,1000.00,0.73,1,69.22,-175.81,35.44,CHASE
1,87.78,1,1000.00,0.76,1,70.57,-176.06,35.50,CHASE
1,85.45,1,1000.00,0.78,1,71.95,-176.31,35.53,CHASE
1,83.12,1,1000.00,0.81,1,73.38,-176.56,35.52,CHASE
1,80.98,1,1000.00,0.83,1,74.73,-176.78,35.48,CHASE
1,78.98,1,1000.00,0.86,1,75.91,-177.02,35.42,CHASE
1,76.85,1,1000.00,0.89,1,77.15,-177.28,35.32,CHASE
1,74.61,1,1000.00,0.91,1,78.49,-177.56,35.18,CHASE
1,72.46,1,1000.00,0.94,1,79.86,-177.79,35.04,CHASE
1,70.55,1,1000.00,0.96,1,81.03,-178.03,34.89,CHASE
1,68.67,1,1000.00,0.98,1,82.17,-178.28,34.71,CHASE
1,66.59,1,1000.00,1.01,1,83.31,-178.59,34.46,CHASE
1,64.16,1,1000.00,1.04,1,84.75,-178.93,34.17,CHASE
1,61.76,1,1000.00,1.07,1,86.28,-179.25,33.87,CHASE
1,59.55,1,1000.00,1.10,1,87.66,-179.56,33.57,CHASE
1,57.44,1,1000.00,1.12,1,88.95,-179.87,33.24,CHASE
1,55.31,1,1000.00,1.15,1,90.25,179.79,32.88,CHASE
1,53.25,1,1000.00,1.17,1,91.59,179.49,32.56,CHASE
1,51.37,1,1000.00,1.20,1,92.75,179.18,32.23,CHASE
1,49.49,1,1000.00,1.22,1,93.92,178.86,31.92,CHASE
1,47.64,1,1000.00,1.24,1,95.08,178.54,31.61,CHASE
1,45.75,1,1000.00,1.27,1,96.23,178.17,31.29,CHASE
1,43.80,1,1000.00,1.29,1,97.48,177.81,30.98,CHASE
1,41.93,1,1000.00,1.32,1,98.67,177.46,30.68,CHASE
1,40.11,1,1000.00,1.34,1,99.82,177.09,30.39,CHASE
1,38.31,1,53.75,1.36,1,100.96,176.71,30.10,CHASE
1,36.54,1,52.67,1.39,1,102.09,176.32,29.82,CHASE
1,34.75,1,51.59,1.41,1,103.22,175.90,29.53,CHASE
1,33.03,1,50.49,1.43,1,104.37,175.52,26.17,CHASE
1,31.40,1,49.42,1.45,1,105.48,175.15,23.15,CHASE
1,29.82,1,48.34,1.48,1,106.62,174.81,20.54,CHASE
1,28.32,1,47.28,1.50,1,107.73,174.48,18.20,CHASE
1,26.80,1,46.21,1.53,1,108.85,174.13,15.83,CHASE
1,25.13,1,44.99,1.56,1,110.12,173.77,13.48,CHASE
1,23.39,1,43.59,1.58,1,111.58,173.50,11.94,CHASE
1,23.39,1,43.59,0.00,1,111.58,173.50,0.00,DANCE
1,33.30,1,52.51,0.02,1,101.59,176.27,0.00,DANCE
1,43.20,1,1000.00,0.05,1,91.59,178.39,0.00,DANCE
1,53.08,1,1000.00,0.08,1,81.61,-179.76,0.00,DANCE
1,62.93,1,1000.00,0.10,1,71.67,-178.06,0.00,DANCE
1,72.75,1,1000.00,0.13,1,61.84,-176.45,0.00,DANCE
1,82.53,1,1000.00,0.15,1,52.20,-174.89,0.00,DANCE
1,92.26,1,1000.00,0.17,1,42.90,-173.37,0.00,DANCE
1,101.93,1,1000.00,0.20,1,34.26,-171.88,0.00,DANCE
1,111.55,1,1000.00,0.22,1,26.96,-170.41,0.00,DANCE
1,121.11,1,1000.00,0.25,1,22.35,-168.96,0.00,DANCE
1,130.59,1,1000.00,0.27,1,22.21,-167.51,0.00,DANCE
1,140.00,1,1000.00,0.29,1,26.60,-166.08,0.00,DANCE
1,149.33,1,1000.00,0.32,1,33.79,-164.65,0.00,DANCE
1,158.57,0,1000.00,0.34,1,42.38,-163.23,0.00,DANCE
1,167.72,0,1000.00,0.36,1,51.64,-161.81,0.00,DANCE
1,176.78,0,1000.00,0.39,1,61.27,-160.40,0.00,DANCE
1,185.73,0,1000.00,0.42,1,71.10,-158.99,0.00,DANCE
1,194.58,0,43.18,0.45,1,81.03,-157.59,0.00,DANCE
1,203.31,0,35.08,0.48,1,91.01,-156.19,0.00,DANCE
1,211.93,0,27.84,0.51,1,101.01,-154.79,0.00,DANCE
1,220.43,0,19.79,0.54,1,111.00,-153.39,0.00,DANCE
3,228.80,0,9.98,0.56,0,120.97,-151.99,0.00,DANCE
3,237.03,0,2.24,0.58,0,130.89,-150.60,0.00,DANCE
3,245.13,0,10.41,0.60,0,140.77,-149.20,0.00,DANCE
3,253.09,0,20.23,0.63,0,150.58,-147.81,0.00,DANCE
3,260.91,0,28.08,0.65,0,160.32,-146.42,0.00,DANCE
3,268.57,0,37.06,0.68,0,169.98,-145.03,0.00,DANCE
3,276.08,0,33.51,0.70,0,179.56,-143.64,0.00,DANCE
3,283.43,0,23.61,0.73,0,189.03,-142.25,0.00,DANCE
3,290.62,0,13.73,0.75,0,198.41,-140.86,0.00,DANCE
3,297.63,0,4.16,0.78,0,207.68,-139.47,0.00,DANCE
3,304.48,0,6.64,0.80,0,216.84,-138.09,0.00,DANCE
3,311.15,0,4.26,0.82,0,225.88,-136.70,0.00,DANCE
3,317.65,0,6.41,0.85,0,234.79,-135.31,0.00,DANCE
3,323.96,0,3.83,0.88,0,243.57,-133.93,0.00,DANCE
3,330.08,0,6.18,0.91,0,252.21,-132.54,0.00,DANCE
3,336.02,0,5.27,0.93,0,260.71,-131.16,0.00,DANCE
3,341.75,0,7.98,0.97,0,269.07,-129.77,0.00,DANCE
3,347.30,0,17.42,1.00,0,277.27,-128.39,0.00,DANCE
3,352.64,0,25.71,1.02,0,285.31,-127.01,0.00,DANCE
3,357.78,0,26.60,1.06,0,293.19,-125.62,0.00,DANCE
3,362.72,0,17.27,1.09,0,300.91,-124.24,0.00,DANCE
3,367.44,0,9.86,1.11,0,308.45,-122.86,0.00,DANCE
3,371.95,0,9.80,1.14,0,315.82,-121.47,0.00,DANCE
3,376.25,0,9.43,1.16,0,323.01,-120.09,0.00,DANCE
3,380.34,0,16.55,1.19,0,330.01,-118.71,0.00,DANCE
3,384.20,0,25.50,1.22,0,336.83,-117.32,0.00,DANCE
3,387.84,0,34.89,1.24,0,343.45,-115.94,0.00,DANCE
3,391.26,0,44.43,1.27,0,349.87,-114.56,0.00,DANCE
3,394.45,0,54.02,1.29,0,356.10,-113.18,0.00,DANCE
3,397.42,0,1000.00,1.32,0,362.12,-111.80,0.00,DANCE
3,400.16,0,1000.00,1.34,0,367.93,-110.41,0.00,DANCE
3,402.66,0,1000.00,1.37,0,373.54,-109.03,0.00,DANCE
3,404.94,0,1000.00,1.39,0,378.93,-107.65,0.00,DANCE
3,406.98,0,1000.00,1.42,0,384.10,-106.27,0.00,DANCE
3,408.79,0,1000.00,1.44,0,389.05,-104.89,0.00,DANCE
3,410.36,0,1000.00,1.47,0,393.78,-103.51,0.00,DANCE
3,411.69,0,1000.00,1.50,0,398.28,-102.12,0.00,DANCE
3,412.79,0,1000.00,1.52,0,402.55,-100.74,0.00,DANCE
3,413.65,0,1000.00,1.55,0,406.59,-99.36,0.00,DANCE
3,414.28,0,1000.00,1.57,0,410.40,-97.98,0.00,DANCE
3,414.66,0,1000.00,1.60,0,413.98,-96.60,0.00,DANCE
3,414.80,0,1000.00,1.62,0,417.31,-95.22,0.00,DANCE
3,414.71,0,1000.00,1.65,0,420.41,-93.84,0.00,DANCE
3,414.38,0,1000.00,1.67,0,423.26,-92.45,0.00,DANCE
3,413.81,0,1000.00,1.70,0,425.87,-91.07,0.00,DANCE
3,413.00,0,1000.00,1.72,0,428.24,-89.69,0.00,DANCE
3,411.95,0,1000.00,1.74,0,430.36,-88.31,0.00,DANCE
3,410.66,0,1000.00,1.77,0,432.23,-86.93,0.00,DANCE
3,409.14,0,1000.00,1.79,0,433.86,-85.55,0.00,DANCE
3,407.38,0,1000.00,1.82,0,435.24,-84.16,0.00,DANCE
3,405.39,0,1000.00,1.84,0,436.36,-82.78,0.00,DANCE
3,403.17,0,1000.00,1.87,0,437.24,-81.40,0.00,DANCE
3,400.71,0,1000.00,1.89,0,437.86,-80.02,0.00,DANCE
3,398.02,0,1000.00,1.92,0,438.23,-78.64,0.00,DANCE
3,395.10,0,1000.00,1.94,0,438.35,-77.26,0.00,DANCE
3,391.96,0,1000.00,1.97,0,438.22,-75.87,0.00,DANCE
3,388.59,0,1000.00,2.00,0,437.84,-74.49,0.00,DANCE
3,384.99,0,44.61,2.02,0,437.21,-73.11,0.00,DANCE
